<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
TreasuryBill200107,20230919, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230918, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230917, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230913, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230912, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230911, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230910, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230909, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230905, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230904, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230903, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230902, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230830, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230829, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230828, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230827, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230826, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230823, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230822, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230821, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230820, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230819, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230816, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230815, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230814, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230813, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230812, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230809, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230808, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230807, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230806, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230805, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230801, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230731, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230730, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230729, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230726, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230725, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230724, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230723, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230722, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230719, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230718, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230717, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230716, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230715, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230712, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230711, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230710, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230709, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230708, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230705, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230704, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230703, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230702, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230701, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230628, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230627, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230626, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230625, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230624, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230621, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230620, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230619, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230618, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230617, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230614, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230613, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230612, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230611, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230610, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230607, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230606, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230603, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230531, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230530, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230529, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230528, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230527, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230524, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230523, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230522, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230521, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230520, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230517, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230515, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230514, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230513, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230510, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230509, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230508, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230507, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230506, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230503, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230502, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230501, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230430, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
TreasuryBill200107,20230429, 0.00, 0.00, 0.00, 995716.00,0.00, 0,0,D,995716.00,995688.00
