<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
IslamicTreasury-B,20160517, 917155.00, 917900.00, 917152.00, 917700.00,69173495043.00, 75377,25,D,917060.00,917617.00
IslamicTreasury-B,20160516, 917001.00, 917400.00, 917001.00, 917060.00,43984936720.00, 47963,64,D,916909.00,917100.00
IslamicTreasury-B,20160515, 917001.00, 917790.00, 916502.00, 916909.00,124129338297.00, 135378,40,D,916468.00,916607.00
IslamicTreasury-B,20160514, 916020.00, 916556.00, 916001.00, 916468.00,35610295556.00, 38856,30,D,914713.00,916038.00
IslamicTreasury-B,20160511, 914300.00, 916500.00, 914300.00, 914713.00,41910313895.00, 45818,28,D,914302.00,915001.00
IslamicTreasury-B,20160510, 914500.00, 914890.00, 914007.00, 914302.00,158272962849.00, 173108,31,D,914002.00,914101.00
IslamicTreasury-B,20160509, 913999.00, 914300.00, 913999.00, 914002.00,25694430678.00, 28112,29,D,913451.00,914300.00
IslamicTreasury-B,20160508, 913004.00, 914000.00, 913004.00, 913451.00,34976046132.00, 38290,59,D,913035.00,913492.00
IslamicTreasury-B,20160507, 913048.00, 913200.00, 912999.00, 913035.00,146830689902.00, 160816,36,D,911462.00,913000.00
IslamicTreasury-B,20160504, 911111.00, 912000.00, 911111.00, 911462.00,83524576091.00, 91638,34,D,910982.00,911503.00
IslamicTreasury-B,20160503, 910971.00, 911010.00, 910971.00, 910982.00,19433066777.00, 21332,22,D,910520.00,911000.00
IslamicTreasury-B,20160502, 910133.00, 911150.00, 910133.00, 910520.00,37829368196.00, 41547,26,D,910042.00,910503.00
IslamicTreasury-B,20160501, 910041.00, 910800.00, 910008.00, 910042.00,51599394393.00, 56700,22,D,909949.00,910125.00
IslamicTreasury-B,20160430, 908003.00, 910999.00, 908003.00, 909949.00,73047081373.00, 80276,43,D,907852.00,910998.00
IslamicTreasury-B,20160427, 907999.00, 908000.00, 907606.00, 907852.00,43979967563.00, 48444,49,D,907640.00,908000.00
IslamicTreasury-B,20160426, 907010.00, 908000.00, 907005.00, 907640.00,37406550132.00, 41213,15,D,906954.00,907600.00
IslamicTreasury-B,20160425, 906412.00, 907498.00, 906412.00, 906954.00,29667389421.00, 32711,21,D,906345.00,907002.00
IslamicTreasury-B,20160424, 906000.00, 907000.00, 906000.00, 906345.00,68236873894.00, 75288,63,D,905597.00,906600.00
IslamicTreasury-B,20160423, 907000.00, 907000.00, 905010.00, 905597.00,55696934093.00, 61503,44,D,904296.00,905500.00
IslamicTreasury-B,20160420, 903306.00, 904980.00, 903306.00, 904296.00,38886546149.00, 43002,22,D,904744.00,904500.00
IslamicTreasury-B,20160419, 904000.00, 906000.00, 903376.00, 904744.00,15734396294.00, 17391,22,D,903375.00,904000.00
IslamicTreasury-B,20160418, 903000.00, 905000.00, 903000.00, 903375.00,49551935909.00, 54852,29,D,902384.00,905000.00
IslamicTreasury-B,20160417, 902002.00, 902600.00, 902002.00, 902384.00,51560443176.00, 57138,34,D,901969.00,902505.00
IslamicTreasury-B,20160416, 902500.00, 902615.00, 901600.00, 901969.00,68878889338.00, 76365,46,D,901145.00,902000.00
IslamicTreasury-B,20160413, 901999.00, 901999.00, 901006.00, 901145.00,21668040380.00, 24045,14,D,900854.00,901146.00
IslamicTreasury-B,20160412, 900300.00, 901433.00, 899306.00, 900854.00,18037792055.00, 20023,26,D,900318.00,900500.00
IslamicTreasury-B,20160411, 899400.00, 901002.00, 899400.00, 900318.00,13554292090.00, 15055,29,D,899335.00,900001.00
IslamicTreasury-B,20160410, 900000.00, 900000.00, 898116.00, 899335.00,27879371100.00, 31000,29,D,899627.00,900000.00
IslamicTreasury-B,20160409, 897200.00, 908000.00, 897200.00, 899627.00,20602358889.00, 22901,21,D,899400.00,900000.00
IslamicTreasury-B,20160406, 899000.00, 900000.00, 899000.00, 899400.00,24648046955.00, 27405,19,D,896480.00,899999.00
IslamicTreasury-B,20160405, 896032.00, 897000.00, 896000.00, 896480.00,13776204042.00, 15367,21,D,896661.00,896200.00
IslamicTreasury-B,20160404, 895031.00, 898000.00, 895031.00, 896661.00,25831004746.00, 28808,19,D,895705.00,898000.00
IslamicTreasury-B,20160403, 897498.00, 897500.00, 894000.00, 895705.00,25518650046.00, 28490,30,D,893841.00,897500.00
IslamicTreasury-B,20160402, 900000.00, 900000.00, 892500.00, 893841.00,15473278891.00, 17311,35,D,898398.00,895997.00
IslamicTreasury-B,20160330, 898000.00, 899000.00, 898000.00, 898398.00,114096558.00, 127,8,D,889424.00,898948.00
